procuringEntity_name,monto_total,num_procesos
CONSEJO CANTONAL PARA LA PROTECCIÓN DE DERECHOS DEL CANTON DURAN,5652.9,20
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ATAHUALPA,5643.28,256
FEDERACION DEPORTIVA POLICIAL ECUATORIANA FEDEPOE,5632.21,31
CUERPO DE BOMBEROS DEL CANTON EL TAMBO,5591.93,48
COORDINACION ZONAL 5 DE GESTION DE RIESGOS,5566.4800000000005,15
Gobernacion de la Provincia de Orellana,5496.1,64
UTMACH EP EMPRESA PUBLICA DE PRODUCCION Y DESARROLLO ESTRATEGICO DE LA UNIVERSIDAD TECNICA DE MACHALA,5486.91,46
CUERPO DE BOMBEROS DE ECHEANDIA,5450.54,42
FACULTAD DE INGENIERIA Y CIENCIAS APLICADAS,5356.049999999999,23
Cuerpo de Bomberos Teniente Hugo Ortiz de Limón Indanza,5335.2,35
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CUNCHIBAMBA,5317.57,54
CUERPO DE BOMBEROS,5283.7,16
CONSEJO CANTONAL DE PROTECCIÓN INTEGRAL DE DERECHOS DE GUAYAQUIL,5175.25,6
DIRECCION DISTRITAL 13D02 - JARAMIJO - MANTA - MONTECRISTI - MINISTERIO DE DESARROLLO HUMANO,5152.16,39
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON ANTONIO ANTE,5146.59,18
DIRECCION DISTRITAL 05D01-LATACUNGA-MAG,5123.93,17
CUERPO DE BOMBEROS DEL CANTON SAN JUAN BOSCO,5121.89,42
CONSEJO CANTONAL DE PROTECCION INTEGRAL DE DERECHOS DE NIÑEZ ADOLESCENCIA Y GRUPOS DE ATENCION PRIORITARIA DE SANTA CRUZ,5076.23,12
CENTRO DE SALUD B - QUEVEDO,5066.91,21
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA MERCED DE BUENOS AIRES,5062.83,19
GOBIERNO AUTONOMO DECENTRALIZADO DE LA PARROQUIA BOLIVAR,5025.28,49
JUNTA PARROQUIAL DE PATRICIA PILAR,5012.17,93
SECRETARIA TECNICA ,4980.0,1
DIRECCION DISTRITAL 21D02-LAGO AGRIO-MAG,4904.08,2
"EMPRESA PUBLICA DE DESARROLLO, PRODUCCION E INVERSIONES DEL GUAYAS EP",4770.94,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE ANGAMARCA,4730.07,5
JUNTA PARROQUIAL DE SAN FRANCISCO DE SAGEO,4723.780000000001,40
Junta Parroquial de Santa Rosa de Cuzubamba,4694.97,50
"CASA DE LA CULTURA ECUATORIANA ""BENJAMIN CARRION"" NUCLEO DE PASTAZA",4677.8,74
Cuerpo de Bomberos Pedro Carbo,4669.09,85
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE AMBATILLO,4493.19,37
DIRECCION DISTRITAL 07D02-MACHALA-MAGP,4485.72,13
CONSEJO CANTONAL DE PROTECCION DE DERECHO DE LA TRONCAL,4457.219999999999,42
DIRECCIÓN DISTRITAL 19D01-YACUAMBI-ZAMORA-MINISTERIO DE DESARROLLO HUMANO,4446.0,2
GOBIERNO AUTONOMO DECENTRALIZADO PARROQUIAL RURAL QUISAPINCHA,4370.54,75
Gobierno Parroquial de Luz de América,4270.6,100
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE BELISARIO QUEVEDO,4259.5,23
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BILOVAN,4243.92,24
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUERTAS,4242.91,21
DIRECCION DISTRITAL 16D01 - PASTAZA A SANTA CLARA - MAGP,4231.17,8
FUNDACION EDUCATIVA GERMINAR,4140.0,4
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL SOSOTE,4106.72,35
REGISTRO DE LA PROPIEDAD DE PUERTO QUITO RPPQ,4098.18,37
MANCOMUNIDAD DE GOBIERNOS AUTONOMOS PROVINCIALES DE LA AMAZONIA ECUATORIANA CONGA,4087.69,5
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL RIO NEGRO,4053.3,46
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TOTORAS,4026.6800000000003,7
Cuerpo de BOmberos de Rocafuerte,4016.19,22
Registro Mercantil del Cantón Cuenca,4005.83,12
JUNTA PARROQUIAL LUIS GALARZA ORELLANA DELEGSOL,4000.0,1
DIRECCION ZONAL 4 MANABI DEL MINISTERIO DEL AMBIENTE AGUA Y TRANSICION ECOLOGICA,3956.2500000000005,11
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL JACINTO JIJON Y CAAMAÑO,3948.19,3
EMPRESA PUBLICA MUNICIPAL DE FAENAMIENTO Y PRODUCTOS CARNICOS DE IBARRA,3904.39,44
GOBERNACION DE LA PROVINCIA BOLIVAR,3895.54,42
"COORDINACION ZONAL 4 ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ",3880.21,31
"DIRECCION ZONAL 10 ZAMORA CHINCHIPE DEL MINISTERIO DEL AMBIENTE, AGUA Y TRANSICION ECOLOGICA",3879.11,12
JUNTA PARROQUIAL DE IMBAYA,3832.7,15
GOBERNACION DEL AZUAY,3776.88,25
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PILALO,3743.55,2
REGISTRO DE LA PROPIEDAD DEL CANTON SUCRE,3732.8199999999997,82
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PILAHUIN,3689.55,39
Cuerpo de Bomberos del Canton Chinchipe,3662.54,9
JUNTA PARROQUIAL DE SAN ANTONIO,3638.84,15
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PEÑAHERRERA,3624.1400000000003,10
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MULALILLO,3575.03,57
DIRECCION DE INVESTIGACION,3556.2799999999997,21
CONSEJO CANTONAL DE SEGURIDAD CIUDADANA DE GUALACEO,3541.14,9
FUNDACION SEMBRANDO ESPERANZA,3530.5,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN GERARDO,3523.92,42
CASA DE LA CULTURA ECUATORIANA BENJAMIN CARRION NUCLEO SUCUMBIOS,3460.52,52
FUNDACIÓN MAKI WAMBRAKUNA,3441.17,2
GOBERNACION DE LA PROVINCIA DEL CAÑAR,3405.93,8
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SANTA MARIANITA DE JESUS,3349.05,46
DIRECCION DISTRITAL 19D01-YACUAMBI-ZAMORA-MAG,3331.59,20
casa de la cultura benjamin carrion nucleo de napo,3317.35,35
CONSEJO CANTONAL PARA LA PROTECCIÓN DE DERECHOS DE GUACHAPALA,3308.55,5
GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL LA ESPERANZA,3307.7799999999997,82
Fundación Mejorando Vidas,3286.04,18
CORPORACION SISTEMA DE INVESTIGACION SOBRE LA PROBLEMATICA AGRARIA EN EL ECUADOR,3279.19,17
Fundación Manos Que Dan Luz MANDALUZ,3271.46,22
CONSEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR CAÑAR,3233.1299999999997,18
CONSEJO CANTONAL PARA LA PROTECCION DE DERECHOS DEL CANTON MEJIA,3219.92,11
FIDEICOMISO DE TRANSFERENCIA DE SUBSIDIOS SEGMENTO DOS B,3200.0,1
UNIVERSIDAD CENTRAL DEL ECUADOR-HOSPITAL DEL DIA,3193.12,36
"FUNDACION ""KIMI"" MANOS QUE DAN RECIBEN",3185.96,3
CONCEJO CANTONAL PARA LA PROTECCION DE DERECHOS DE PORTOVIEJO,3153.9100000000003,10
DIRECCIÓN DISTRITAL 17D09 - PARROQUIAS RURALES TUMBACO A TABABELA - MAG,3115.35,1
Cuerpo de Bomberos de Portovelo,3071.73,46
Registro Mercantil del Cantón Loja,3055.79,2
CONSEJO DE SEGURIDAD CIUDADANA DEL CATÓN COLTA,3039.1099999999997,37
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE CARLOS JULIO AROSEMENA TOLA,3015.7400000000002,24
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TARIFA,3004.11,29
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MALVAS,3000.0,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA ESPERANZA,2985.88,66
CUERPO DE BOMBEROS MUNICIPAL DEL CANTON SANTA ROSA,2939.06,15
Consejo Cantonal de Protección de Derechos de Buena Fe,2891.06,6
CONSORCIO PARA LA GESTION DEL GEOPARQUE VOLCAN TUNGURAHUA,2869.09,18
CONAGOPARE COTOPAXI,2788.77,44
Federacion Ecuatoriana de Deportes para personas con Discapacidad Intelectual (FEDEDI),2760.36,46
GOBERNACION DE ZAMORA CHINCHIPE,2732.28,18
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SARACAY,2704.04,27
FIDEICOMISO BIESS CASA CALERO,2700.0,1
DIRECCION DISTRITAL 12D01-BABA-BABAHOYO-MONTALVO-MAG,2696.15,22
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GARCIA MORENO,2670.21,20
CUERPO DE BOMBEROS DEL CANTÓN ESPÍNDOLA,2650.64,31
COORDINACION ZONAL 4 DE REGISTRO CIVIL IDENTIFICACION Y CEDULACION,2644.74,1
ORQUESTA SINFONICA DE GUAYAQUIL,2638.18,23
CUERPO DE BOMBEROS DEL CANTON ZAPOTILLO,2628.84,22
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE VACAS GALINDO,2612.43,41
REGISTRO MERCANTIL DEL CANTON RIOBAMBA,2590.19,1
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE LAS NAVES,2569.79,2
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE ALAUSI,2558.89,17
"COORDINACION ZONAL 3 DE REGISTRO CIVIL, IDENTIFICACION Y CEDULACION",2556.16,1
"DIRECCION ZONAL 1 IMBABURA DEL MINISTERIO DEL AMBIENTE, AGUA Y TRANSICION ECOLOGICA",2500.69,14
"FUNDACION AFROECUATORIANA PROTECCION, IDENTIDAD, PARTICIPACION, AFECTO Y LIBERTAD P.I.P.A.L",2484.0,5
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE TELIMBELA,2479.6,21
GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL MARIANO ACOSTA,2478.19,9
Gobierno Autonomo Descentralizado Parroquial San Jose de Ayora,2468.91,4
CUERPO DE BOMBEROS DE CARIAMANGA-CALVAS,2452.53,48
EMPRESA PUBLICA PROVINCIAL RADIO CULTURAL IDENTIDAD EP,2426.85,16
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE ANCON,2410.52,116
CUERPO DE BOMBEROS PABLO SEXTO N1 KAKARAM,2398.9399999999996,6
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE QUININDE,2382.89,42
EMPRESA PUBLICA CORREOS DEL ECUADOR CDE E.P. EN LIQUIDACION,2375.9900000000002,21
COMPANIA DE ECONOMIA MIXTA YAHUARCOCHA,2368.37,20
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE PIOTER,2353.69,43
FUNDACION SUYAY ÑAN,2348.99,3
FUNDACIÓN SOCIAL BANANITO AMIGO Y ALGO MÁS,2348.99,3
CUERPO DE BOMBEROS DEL CANTON BOLIVAR,2294.04,24
Registro Mercantil Santo Domingo,2289.8700000000003,5
CONSEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR ZAMORA CHINCHIPE,2273.48,39
Empresa Pública de Mercado y Camal Santa Rosa,2238.74,15
CONAGOPARE - GUAYAS,2235.02,40
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE VALENCIA,2231.35,44
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE  CHITAN DE NAVARRETES,2209.14,67
Federacion Deportiva Provincial de Zamora Chinchipe,2203.74,20
DIRECCION DISTRITAL 15D01 - ARCHIDONA A TENA - MAG,2186.52,16
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL ATAHUALPA ,2173.95,44
FEDERACION DEPORTIVA PROVINCIAL DE LOS RIOS,2169.62,37
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE YANAYACU,2151.4399999999996,34
"batallon de infanteria #19 ""carchi""",2132.86,13
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE IMANTAG,2106.79,9
JUNTA PARROQUIAL DEL GOALTAL,2105.76,57
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LOS ANDES,2070.63,35
FUNDACIÓN DOROTEA CARRIÓN,2070.0,3
FUNDACION DE AYUDA SOCIAL VIRGEN DEL QUINCHE,2070.0,2
CONSEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR - ESMERALDAS,2061.96,59
OFICINA TECNICA MIDUVI ORELLANA,2051.46,20
Cuerpo de Bomberos San Vicente,2039.9499999999998,30
Comité Paralimpico Ecuatoriano,2038.9,41
OFICINA TECNICA Y DE PRESTACION DE SERVICIOS LOS RIOS,2007.2,13
Junta Parroquial San Vicente,1998.3,5
CUERPO DE BOMBEROS CHAGUARPAMBA,1979.24,8
CONSEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR DE TUNGURAHUA,1979.18,35
COMPAÑIA DE ECONOMIA MIXTA LACTJUBONES,1950.0,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL JUAN MONTALVO,1933.08,17
CUERPO DE BOMBEROS DE PALLATANGA,1932.06,29
Casa de Montalvo,1893.82,40
Municipio de Pucara,1853.58,1
OFICINA TECNICA MIDUVI GUAYAS,1845.8600000000001,17
COORDINACION ZONAL 7 DE GESTION DE RIESGOS,1833.44,7
Cuerpo de Bomberos de Quinsaloma,1821.74,2
Federacion Deportiva Provincial de Ligas barriales y Parroquiales de Napo,1791.07,1
FIDEICOMISO DE INVERSION Y ADMINISTRACION DEL IESS PARA EL DESARROLLO DEL MERCADO INMOBILIARIO,1790.0,1
CUERPO DE BOMBEROS DEL CANTON GUACHAPALA,1785.95,2
Mancomunidad de los Gobiernos Autónomos Descentralizados Municipales de la Provincia de Morona Santiago,1784.08,5
Registro Municipal de la Propiedad del Cantón Girón,1755.24,42
DIRECCION DISTRITAL 04D01-SAN PEDRO DE HUACA-TULCAN-MAGP,1753.1599999999999,19
FUNDACION PROYECTO SALESIANO GUAYAQUIL,1751.01,18
OFICINA TECNICA MIDUVI TUNGURAHUA,1746.8,11
GOBERNACION DEL CARCHI,1714.23,5
CASA DE LA CULTURA ECUATORIANA BENJAMIN CARRION NUCLEO DEL CANAR,1706.8,18
CONCEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR - MANABI,1684.23,55
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE GUAMOTE,1671.1599999999999,2
Cuerpo de Bomberos de Déleg,1646.73,40
Gobierno Autónomo Parroquial de Nueva Tarqui,1644.74,12
CONSEJO CANTONAL PARA LA PROTECCIÓN DE DERECHOS DE LA CONCORDIA,1632.23,13
Orquesta Sinfónica de Cuenca,1629.79,43
Gobernacion Pastaza,1604.03,33
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ANTONIO DE BAYUSHIG,1603.05,50
Empresa Municipal del Mini Terminal Terrestre de la ciudad de Bahía de Caráquez EMTTBC EP,1602.0,8
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ANTONIO JOSE HOLGUIN,1595.35,20
CONSEJO NACIONAL PARA LA IGUALDAD DE MOVILIDAD HUMANA,1583.7,44
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON PEDRO CARBO,1562.97,16
ASOCIACION PRO SUPERACION DE LA PERSONA CON PARALISIS CEREBRAL DEL AZUAY,1552.5,2
Fundacion de Personas Discapacitadas San Jose de Huambaló,1552.5,4
DIRECCIÓN DISTRITAL 07D02-MACHALA-MAG,1528.79,7
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE PINDILIG,1526.51,26
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL  DE MILAGRO,1526.39,29
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ANGEL PEDRO GILER,1525.18,1
GOBERNACION DE CHIMBORAZO,1492.3,7
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL ARENAL,1491.8,29
BANCO DE DESARROLLO DEL ECUADOR B.P. SUCURSAL ZONAL NORTE,1484.8999999999999,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN VICENTE DE PUSIR,1477.63,12
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON QUIJOS,1464.92,28
LIGA DEPORTIVA CANTONAL DE PUJILI,1444.74,22
ASOCIACION AGRICOLA GANADERA RIO DAULE,1406.45,1
DIRECCION DISTRITAL 04D01-SAN PEDRO DE HUACA-TULCAN-MAG,1399.8899999999999,12
FUNDACION MI BELEN,1394.95,2
FUNDACION J.ABES MISION CRISTIANA INTERNACIONAL,1390.99,21
CUERPO DE BOMBEROS DEL CANTÓN GONZANAMÁ,1364.22,11
CONSEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR LOS RIOS,1349.76,3
EMPRESA PÚBLICA DE DESARROLLO PRODUCTIVO Y COMPETITIVIDAD EMPUDEPRO-TENA EP,1336.79,12
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON NOBOL,1331.7,1
Junta Parroquial San Antonio,1329.28,2
INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR,1323.99,3
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LA MAGDALENA,1319.34,15
CASA DE LA CULTURA ECUATORIANA NUCLEO PROVINCIAL DE SANTA ELENA,1295.77,41
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TORATA,1270.27,46
Gobierno Parroquial de Guayquichuma,1257.3799999999999,21
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE SANTA MARTHA DE CUBA,1255.88,40
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE AZOGUES,1247.44,28
ASOCIACION DE AGRICULTORES LOS LOJAS ASOAGRILO,1207.5,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA CUCA,1204.97,43
EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE LA CIUDAD DE CHUNCHI,1185.52,14
Empresa Publica de Produccion y Desarrollo Estrategico de la Universidad Tecnica Estatal de Quevedo,1181.78,18
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE YANGANA,1172.25,113
EMPRESA PÚBLICA DE TRÁNSITO TRANSPORTE TERRESTRE Y SEGURIDAD VIAL DEL CANTÓN ESMERALDAS ESMEVIAL EP,1172.08,1
juntaparroquialsalango,1161.8500000000001,12
"BATALLON DE INFANTERIA NRO 20 ""CAPITAN DIAZ""",1154.49,11
GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL DE SANTA SUSANA DE CHIVIAZA,1146.97,50
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL COCHAPATA,1135.3799999999999,44
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MULTITUD,1124.29,42
EMPRESA PUBLICA DE AGUA Y ALCANTARILLADO,1109.8400000000001,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE  RIO VERDE,1109.77,5
CUERPO DE BOMBEROS OLMEDO,1095.79,7
IKIAM E.P.,1094.29,18
REGISTRO MERCANTIL DEL CANTON IBARRA,1091.86,1
EMPRESA PUBLICA MUNICIPAL AGROPECUARIA TAISHA,1085.18,22
DIRECCION DISTRITAL 03D01-AZOGUES A DELEG-MAGP,1063.35,35
"FIDEICOMISO DE INVERSION, ADMINISTRACION, GARANTIA Y PAGO PROYECTO TOACHI PILATON",1050.0,1
MANCOMUNIDAD PARA LA PRESTACIÓN DEL SERVICIO DE AGUA POTABLE DE LOS GOBIERNOS AUTÓNOMOS DESCENTRALIZADOS MUNICIPALES DE,1043.89,27
CUERPO DE BOMBEROS DEL CANTÓN LOGROÑO,1042.3,36
CONSEJO DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR  IMBABURA,1039.78,37
ASOCIACION SOLIDARIDAD Y ACCION ASA,1031.73,16
Escuela de Formacion de Policias Sgop Jose Emilio Castillo Solis,1014.72,14
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON PEDRO VICENTE MALDONADO,1001.7900000000001,9
FIDEICOMISO DE INVERSION Y ADMINISTRACION DE FLUJOS Y PAGOS - PROYECTO TERMOELECTRICO FASE II - CELEC EP,1000.0,1
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON ECHEANDIA,989.0,1
CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON MERA,985.62,30
Federacion Ecuatoriana de Fisicoculturismo y Potencia,985.32,2
CONAGOPARE PDSDLTS,976.27,10
CUERPO DE BOMBEROS DEL CANTON MOCHA,974.05,2
cuerpobomberosdelcantonpindal,961.4399999999999,39
ASOCIACION DE TRABAJADORES AGRICOLAS AUTONOMOS 3 DE DICIEMBRE,960.02,1
GOBIERNO AUTONOMO DESCENTRALIZADO DE RAMON CAMPAÑA,951.96,14
Fideicomiso BIESS-La Playa,950.0,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUIGRA,943.15,24
PARQUE INDUSTRIAL IMBABURA S.A.,934.61,1
"EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PALORA ""EPMAPA-PAL""",924.02,22
OFICINA TECNICA MIDUVI IMBABURA,921.99,4
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN PEDRO DE VILCABAMBA,914.53,31
CONSEJO DE PROTECCIÓN INTEGRAL DE DERECHOS CAYAMBE,906.0699999999999,17
CONAGOPARE EL ORO,892.89,6
CONSEJO CANTONAL DE PROTECCION DE DERECHOS PARA GRUPOS DE ATENCION PRIORITARIA DEL CANTON MORONA,885.56,24
EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PEDRO VICENTE MALDONADO EPMAPA - PVM EN LIQUIDACION,877.11,7
LIGA DEPORTIVA CANTONAL DE QUEVEDO,873.41,6
Instituto de Fomento a la Creatividad y la Innovación,870.93,16
ESCUELA DE FORMACION POLICIAL CBOS. FABIAN ALBERTO ARMIJOS JIMENEZ,867.4,33
CONSEJO CANTONAL DE PROTECION DE DERECHOS DE LOS CIUDADANOS DEL CANTON SHUSHUFINDI,861.2099999999999,40
Registro de la Propiedad y Mercantil del Canton Pedro Moncayo,853.73,23
FUERTE MILITAR GUALAQUIZA,852.89,21
Cuerpo de Bomberos del Cantón  El Triunfo,845.84,12
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EMILIO MARIA TERAN,842.15,47
GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE QUIROGA,840.3,21
CUERPO DE BOMBEROS DE JUNIN,834.94,8
Junta Parroquial Salvias,827.63,32
EMPRESA PUBLICA MUNICIPAL DE VIVIENDA DE SAMBORONDON EP,824.53,12
SECRETARÍA TÉCNICA DEL COMITÉ DE COORDINACIÓN DE LA FUNCIÓN DE TRANSPARENCIA Y CONTROL SOCIAL,803.39,1
CONSEJO CANTONAL PARA LA PROTECCIÓN DE DERECHOS DEL CANTÓN SAN CRISTÓBAL DE PATATE,801.71,25
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EL CARMELO,788.24,32
GOBERNACION DE TUNGURAHUA,782.99,6
OFICINA TECNICA MIDUVI LOJA,771.19,2
Casa de la Cultura Ecuatoriana Benjamín Carrión Santo Domingo de los Tsáchilas,769.64,29
CUERPO DE BOMBEROS MUNICIPAL DEL CANTON URDANETA,755.44,33
FIDEICOMISO FONDO DE CAPITAL DE RIESGO,750.0,1
junta parroquial 27 de abril,748.52,43
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MINDO,740.09,24
Cuerpo de Bomberos de Jipijapa,730.4200000000001,5
FEDERACION ECUATORIANA DE VELA-FEVELA,709.9300000000001,29
Cuerpo de Bomberos Cantón Sucumbíos Ciudad la Bonita,699.29,1
FIDEICOMISO BIESS-SEDE SOCIAL,690.0,1
OFICINA TECNICA MIDUVI CAÑAR,686.6800000000001,27
COORDINACION ZONAL 3 DE GESTION DE RIESGOS,683.0999999999999,2
CONSORCIO PARA LA GESTION AMBIENTAL DEL AREA ECOLOGICA DE DESARROLLO SOSTENIBLE PROVINCIALDEPASTAZA,681.44,33
OFICINA TECNICA MIDUVI AZUAY,668.84,1
CUERPO DE BOMBEROS DEL CANTÓN MIRA,659.97,39
Fundación para personas del sector vulnerable San Pedro de Pelileo,646.88,1
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE REGULO DE MORA,646.02,22
CONSEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR - LOJA,641.4300000000001,7
REGISTRO DE LA PROPIEDAD DEL CANTÓN VINCES,630.97,18
OFICINA TÉCNICA MIDUVI NAPO,625.91,45
REGISTRO DE LA PROPIEDAD DEL CANTON SAN JACINTO DE YAGUACHI,610.0,2
GOBIERNO PARROQUIAL DE NOBOA,607.5600000000001,37
CONAGOPARE MORONA SANTIAGO,599.39,14
GOBERNACION DE ESMERALDAS,582.36,1
OFICINA TÉCNICA MIDUVI PICHINCHA,581.9399999999999,4
Consejo Cantonal de Protección de Derechos Del Cantón Naranjal,579.01,15
DIRECCION DISTRITAL 02D01-GUARANDA-MAG,576.36,3
CUERPO DE BOMBEROS DEL CANTON YACUAMBI,572.49,20
Federacion Ecuatoriana de Voleibol,562.59,23
CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS DEL CANTÓN SANTIAGO DE QUERO,554.74,3
CONSEJO NACIONAL DE GOBIERNOS PARROQUIALES RURALES DEL ECUADOR-ORELLANA,552.28,42
FUNDACION AYUDEMOS A VIVIR,543.38,2
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN SEBASTIAN,529.92,2
COORDINACION ZONAL 4 - DEPORTE,512.15,19
REGISTRO  DE LA PROPIEDAD DEL CANTÓN PIMAMPIRO,501.66999999999996,22
OFICINA TECNICA MIDUVI BOLIVAR,501.01,5
OFICINA TECNICA MIDUVI MANABI,487.1,4
Liga Deportiva Cantonal Otavalo,483.13,27
EMPRESA PUBLICA VIAL Y CONSTRUCCIONES E.P. DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SIMON BOLIVAR,476.22,15
GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE LAS NIEVES,473.08,23
REGISTRO MERCANTIL DEL CANTON ESMERALDAS,471.42,40
Cuerpo de Bomberos De Colimes,470.62,24
Cuerpo de Bomberos del Cantón Sozoranga,469.12,2
